ID,Gender,Race,Ethnicity,Age
422042,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0
422212,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0
422213,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0
422311,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0
422312,Male,White (HUD),Hispanic/Latino (HUD),35.666666666666664
422315,Male,White (HUD),Hispanic/Latino (HUD),49.0
422375,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.0
422602,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),25.0
422785,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.5
422786,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.76923076923077
422901,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),25.0
422902,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.0
423089,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0
423094,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.5
423095,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),21.0
423096,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),22.0
423291,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0
423292,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),42.0
423492,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),25.0
423563,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),45.0
423578,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),34.0
423732,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),57.0
423879,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.0
423880,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),48.0
423881,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),39.0
423932,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),59.4
423991,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),48.714285714285715
424004,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),43.0
424071,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0
424072,Male,Asian (HUD),Non-Hispanic/Non-Latino (HUD),32.0
424179,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),63.0
424403,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),20.4
424404,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),48.0
424809,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.0
424810,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.0
424996,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),37.0
424997,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0
425239,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),70.0
425348,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),18.0
425364,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.0
425365,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),42.0
425453,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0
425490,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),25.0
425704,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),74.0
425706,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0
425710,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0
425738,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.0
425828,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),41.0
425912,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),21.0
425991,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),32.0
426087,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.0
426180,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.0
426181,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),35.333333333333336
426252,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0
426298,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),25.0
426299,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),47.0
426300,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),54.333333333333336
426301,Female,White (HUD),Hispanic/Latino (HUD),49.8
426303,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),22.2
426413,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0
426506,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),50.0
426508,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),61.0
426608,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),21.0
426926,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),60.0
427056,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),29.0
427134,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),64.0
427135,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.0
427137,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),34.0
427138,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.0
427140,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),29.0
427141,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),42.2
427284,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),51.666666666666664
427359,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),61.0
427360,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),58.333333333333336
427456,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0
427535,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0
427639,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.0
427640,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),59.0
427731,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),51.0
427733,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),25.0
427734,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),36.0
428088,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),21.0
428207,Male,White (HUD),Hispanic/Latino (HUD),19.5
428209,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),39.5
428211,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),39.0
428500,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),18.0
428593,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.0
428596,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0
428699,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),32.0
428700,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),62.0
428703,Male,Black or African American (HUD),Hispanic/Latino (HUD),19.666666666666668
428757,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),35.0
428792,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.0
428793,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0
428961,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),19.0
429149,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.625
429150,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.5
429151,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.0
429152,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),31.5
429402,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),20.0
429484,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0
429485,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),27.0
429573,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),25.0
429870,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),41.0
430061,Female,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),36.0
430073,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),52.0
430223,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),32.0
430243,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.5
430244,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),56.0
430325,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0
430327,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),56.0
430328,Male,White (HUD),Hispanic/Latino (HUD),58.0
430419,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.0
430778,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),66.0
430802,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0
430970,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),35.2
431030,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),33.0
431031,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),46.666666666666664
431032,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),72.0
431161,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.6
431162,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.0
431276,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),29.0
431448,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),45.0
431449,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),40.0
431450,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),48.0
431451,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),32.0
431466,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),29.0
431761,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),45.0
431858,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),61.0
431953,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),32.333333333333336
431954,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),22.0
432255,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),52.0
432407,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.0
432549,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),58.0
432579,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),34.5
432679,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0
432680,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0
432681,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),56.0
432969,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),47.0
432970,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),60.0
433097,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),32.0
433105,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),27.0
433288,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),31.0
433289,Male,White (HUD),Hispanic/Latino (HUD),30.0
433377,Female,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),34.0
433461,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0
433474,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0
433562,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),28.0
433565,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),74.0
434193,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0
434670,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),61.0
434697,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.0
434698,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),48.0
434699,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),41.0
434700,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),57.0
434701,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.0
434702,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),26.0
434832,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),61.333333333333336
434841,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.25
434842,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),21.0
434843,Female,Native Hawaiian or Other Pacific Islander (HUD),Non-Hispanic/Non-Latino (HUD),19.0
434858,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),47.0
434958,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),68.5
435077,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),36.0
435078,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.0
435403,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),59.0
435426,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),19.0
435427,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0
435428,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),23.0
436016,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),36.0
436257,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),43.0
436261,Male,Asian (HUD),Non-Hispanic/Non-Latino (HUD),21.0
436394,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),56.0
436420,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.0
436421,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),39.0
436540,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.6
436541,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),58.0
436663,Female,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),28.5
436906,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),62.0
436993,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.5
436994,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),52.0
436995,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),30.0
436996,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),45.0
437096,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),19.0
437111,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),58.0
437376,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),34.0
437377,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.0
437666,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.0
437773,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),42.5
437786,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.0
437793,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),21.0
437837,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),49.0
437946,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0
438023,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),58.0
438053,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),53.0
438055,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),21.0
438074,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),51.0
438075,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0
438076,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),48.0
438202,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),36.0
438306,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),30.0
438534,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),37.0
438933,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0
439184,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),37.0
439185,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.5
439186,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.0
439545,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),65.0
439857,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),39.0
439858,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),40.0
439931,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),62.0
440128,Male,White (HUD),Hispanic/Latino (HUD),20.0
440132,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),18.0
440230,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0
440231,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),40.0
440335,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0
440603,Female,White (HUD),Hispanic/Latino (HUD),21.0
440604,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),63.0
440753,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0
440820,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),32.0
441070,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0
441221,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),61.833333333333336
441505,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.5
441506,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),19.0
441507,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),59.5
441508,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0
441636,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0
441767,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),60.0
441829,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0
441891,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),57.0
441899,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),21.0
441963,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),29.5
442102,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),24.0
442103,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),45.0
442181,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0
442316,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),47.0
442585,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),60.0
442629,Male,Asian (HUD),Non-Hispanic/Non-Latino (HUD),34.0
442630,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),41.666666666666664
442949,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.333333333333336
443052,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),70.0
443138,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),31.0
443340,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),41.0
443341,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),60.0
443459,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0
443930,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),52.0
443932,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.0
443933,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),51.0
444026,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),60.0
444134,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.0
444135,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),23.5
444175,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.333333333333332
444234,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),37.0
444237,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),37.0
444293,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.5
444360,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.0
444361,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),25.0
444572,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.333333333333336
444573,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),52.0
444667,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),57.0
444764,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.0
444910,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.0
444911,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),55.0
444974,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0
445011,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),20.8
445138,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),39.0
445153,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),48.0
445154,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),23.0
445155,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),32.0
445158,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0
445159,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),39.0
445161,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.0
445162,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),74.0
445242,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),61.0
445243,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),35.0
445385,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0
445476,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),20.0
445699,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.5
445700,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),22.0
445701,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),57.0
445768,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),20.0
445874,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0
445926,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),49.0
445933,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),23.0
446077,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),68.0
446102,Trans Female (MTF or Male to Female),White (HUD),Non-Hispanic/Non-Latino (HUD),34.0
446103,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),36.333333333333336
446235,Male,White (HUD),Hispanic/Latino (HUD),43.0
446388,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),38.0
446389,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),37.0
446392,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),23.0
446393,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.0
446574,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.5
446658,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0
447150,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),44.0
447152,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),22.166666666666668
447171,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),69.0
447217,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),47.0
447282,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),20.0
447283,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),58.5
447383,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0
447498,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0
447564,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0
447680,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0
447760,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),51.0
447805,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),29.0
447806,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0
447807,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.0
447808,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),42.0
447809,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0
448175,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),23.0
448176,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),24.0
448675,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),48.0
448686,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0
448687,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.333333333333336
448688,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0
448742,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),62.0
448799,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),66.0
448800,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),18.0
449148,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.0
449322,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),51.25
449483,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),66.5
449484,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),57.0
449670,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.0
449769,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),22.0
449958,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),68.0
450197,Male,White (HUD),Hispanic/Latino (HUD),25.0
450201,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),40.0
450279,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0
450354,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),25.0
450442,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),21.0
450717,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.0
450718,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.285714285714285
450719,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),63.0
450720,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.0
450721,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.0
450722,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),27.0
450723,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.0
450854,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0
450898,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),27.0
451176,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),49.0
451207,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.0
451261,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0
451491,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.0
451500,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),21.5
451676,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),20.0
451680,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),67.0
451796,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),50.0
451797,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),60.0
451900,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),46.0
451901,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),46.0
451902,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),31.0
451981,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),42.0
452111,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0
452192,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),41.0
452193,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0
452246,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0
452580,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),33.0
452581,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.666666666666664
